"Date","Year","Month","Day","Game_Type","Dow","Away_Team","Away_League","Away_Game_Number","Home_Team","Home_League","Home_Game_Number","Away_Score","Home_Score","Home_Away_Winner","Team_Winner","Game_Outs","Day_Night","Completion_Info","Forfeit_Info","Protest_Info","ParkID","Attendance","Game_Length","Away_Line","Home_Line","Away_AB","Away_H","Away_2B","Away_3B","Away_HR","Away_RBI","Away_SAC","Away_SF","Away_HBP","Away_BB","Away_IBB","Away_K","Away_SB","Away_CS","Away_GIDP","Away_CI","Away_LOB","Away_Pitchers","Away_ER","Away_WP","Away_BLK","Away_PO","Away_A","Away_E","Away_PB","Away_DP","Away_TP","Home_AB","Home_H","Home_2B","Home_3B","Home_HR","Home_RBI","Home_SAC","Home_SF","Home_HBP","Home_BB","Home_IBB","Home_K","Home_SB","Home_CS","Home_GIDP","Home_CI","Home_LOB","Home_Pitchers","Home_ER","Home_WP","Home_BLK","Home_PO","Home_A","Home_E","Home_PB","Home_DP","Home_TP","HP_Ump_ID","HP_Ump_Name","X1B_Ump_ID","X1B_Ump_Name","X2B_Ump_ID","X2B_Ump_Name","X3B_Ump_ID","X3B_Ump_Name","LF_Ump_ID","LF_Ump_Name","RF_Ump_ID","RF_Ump_Name","Away_Manage_ID","Away_Manage_Name","Home_Manage_ID","Home_Manage_Name","Winning_Pitcher_ID","Winning_Pitcher_Name","Losing_Pitcher_ID","Losing_Pitcher_Name","Save","Save_Pitcher_ID","Save_Pitcher_Name","GWRBI_ID","GWRBI_Name","Away_SP_ID","Away_SP_Name","Home_SP_ID","Home_SP_Name","Away_Win_Percentage","Away_Playoffs","Away_WS","Away_Win_P_Cat","Team","Home_Win_Percentage","Home_Playoffs","Home_WS","Home_Win_P_Cat","Away_SP_WAR","Home_SP_WAR","Home","MON_win","Opp_Win_Percentage","Opp_Playoffs","Opp_WS","Opp_Win_P_Cat"
20030906,2003,9,6,0,"Sat","MIA","NL",142,"MON","NL",143,14,4,"Away","MIA",54,"N",NA,"","","SJU01",14570,192,"540001202","2200",43,14,4,"0",3,10,1,0,1,6,2,8,0,0,1,0,10,3,4,1,0,27,10,1,0,1,0,36,11,1,0,0,4,0,1,0,0,0,6,0,0,1,0,6,7,9,3,0,27,9,3,0,1,0,"craft901","Terry Craft","fostm901","Marty Foster","iassd901","Dan Iassogna","drakr901","Rob Drake","","(none)","","(none)","mckej801","Jack McKeon","robif103","Frank Robinson","pennb002","Brad Penny","ohkat001","Tomo Ohka","No Save","","(none)","","(none)","pennb002","Brad Penny","ohkat001","Tomo Ohka",0.562,1,1,"Good","Montreal Expos",0.512,0,0,"Good",2.9,2.6,1,0,0.562,1,1,"Good"
20030907,2003,9,7,0,"Sun","MIA","NL",143,"MON","NL",144,3,1,"Away","MIA",54,"D",NA,"","","SJU01",12647,167,"3000","10",33,8,0,"0",0,3,0,1,2,1,0,8,0,0,1,0,7,3,1,1,0,27,14,0,0,2,0,30,5,1,0,1,1,0,0,0,1,0,7,0,0,2,0,3,3,3,0,0,27,11,0,0,1,0,"fostm901","Marty Foster","iassd901","Dan Iassogna","drakr901","Rob Drake","craft901","Terry Craft","","(none)","","(none)","mckej801","Jack McKeon","robif103","Frank Robinson","willd003","Dontrelle Willis","vazqj001","Javier Vazquez","Save","loopb001","Braden Looper","rodri001","Ivan Rodriguez","willd003","Dontrelle Willis","vazqj001","Javier Vazquez",0.562,1,1,"Good","Montreal Expos",0.512,0,0,"Good",3.9,6,1,0,0.562,1,1,"Good"
20030909,2003,9,9,0,"Tue","CHN","NL",144,"MON","NL",145,4,3,"Away","CHN",54,"N",NA,"","","SJU01",15632,168,"101200","100001001",35,11,1,"0",0,4,0,1,2,3,0,3,0,1,2,0,10,3,3,0,0,27,14,0,0,0,0,32,7,4,0,1,3,1,1,0,3,1,6,0,0,0,0,7,4,4,1,0,27,15,1,0,2,0,"everm901","Mike Everitt","wolfj901","Jim Wolf","wendh902","Hunter Wendelstedt","younl901","Larry Young","","(none)","","(none)","baked002","Dusty Baker","robif103","Frank Robinson","zambc001","Carlos Zambrano","day-z001","Zach Day","Save","boroj001","Joe Borowski","aloum001","Moises Alou","zambc001","Carlos Zambrano","day-z001","Zach Day",0.543,1,0,"Good","Montreal Expos",0.512,0,0,"Good",5.4,2.2,1,0,0.543,1,0,"Good"
20030910,2003,9,10,0,"Wed","CHN","NL",145,"MON","NL",146,4,8,"Home","MON",51,"N",NA,"","","SJU01",18002,184,"21001000","00000305x",35,8,1,"0",3,4,0,0,0,1,0,8,0,0,0,0,5,5,8,0,0,24,9,0,0,2,0,30,8,2,0,0,8,0,0,0,7,0,9,2,1,1,0,5,5,4,0,0,27,11,0,0,0,0,"wolfj901","Jim Wolf","wendh902","Hunter Wendelstedt","younl901","Larry Young","everm901","Mike Everitt","","(none)","","(none)","baked002","Dusty Baker","robif103","Frank Robinson","ayall001","Luis Ayala","farnk001","Kyle Farnsworth","No Save","","(none)","macij001","Jose Macias","clemm001","Matt Clement","hernl003","Livan Hernandez",0.543,1,0,"Good","Montreal Expos",0.512,0,0,"Good",2.8,6.3,1,1,0.543,1,0,"Good"
20030911,2003,9,11,0,"Thu","CHN","NL",146,"MON","NL",147,2,3,"Home","MON",51,"D",NA,"","","SJU01",12559,167,"2","00001200x",34,7,1,"0",0,1,0,0,0,1,0,4,0,1,1,0,6,3,3,1,0,24,7,1,0,0,0,35,11,3,1,0,3,1,0,0,3,1,9,1,0,0,0,12,3,2,1,0,27,12,3,0,1,0,"wendh902","Hunter Wendelstedt","younl901","Larry Young","everm901","Mike Everitt","wolfj901","Jim Wolf","","(none)","","(none)","baked002","Dusty Baker","robif103","Frank Robinson","ohkat001","Tomo Ohka","priom001","Mark Prior","Save","eiscj001","Joey Eischen","guerv001","Vladimir Guerrero","priom001","Mark Prior","ohkat001","Tomo Ohka",0.543,1,0,"Good","Montreal Expos",0.512,0,0,"Good",7.4,2.6,1,1,0.543,1,0,"Good"
20030912,2003,9,12,0,"Fri","NYN","NL",146,"MON","NL",148,4,7,"Home","MON",51,"N",NA,"","","MON02",10701,176,"101200","00002500x",36,9,2,"0",0,4,0,0,0,0,0,7,0,0,0,0,5,4,7,0,0,24,6,0,0,0,0,35,13,5,0,1,7,2,0,0,4,1,4,0,0,0,0,10,4,4,0,0,27,14,0,0,0,0,"millb901","Bill Miller","kellj901","Jeff Kellogg","emmep901","Paul Emmel","kellk901","Kevin Kelley","","(none)","","(none)","howea001","Art Howe","robif103","Frank Robinson","tuckt001","T.J. Tucker","leita001","Al Leiter","Save","ayall001","Luis Ayala","barrm003","Michael Barrett","leita001","Al Leiter","tuckt001","T.J. Tucker",0.41,0,0,"Bad","Montreal Expos",0.512,0,0,"Good",3.6,-0.2,1,1,0.41,0,0,"Bad"
20030913,2003,9,13,0,"Sat","NYN","NL",147,"MON","NL",149,5,4,"Away","NYN",54,"N",NA,"","","MON02",15086,171,"201001100","300010000",32,7,3,"1",1,5,1,1,0,2,1,8,0,0,0,0,4,4,4,0,0,27,13,0,0,1,0,34,10,2,0,0,4,1,0,0,3,0,3,3,0,1,0,7,2,5,0,0,27,10,0,0,0,0,"kellj901","Jeff Kellogg","emmep901","Paul Emmel","kellk901","Kevin Kelley","millb901","Bill Miller","","(none)","","(none)","howea001","Art Howe","robif103","Frank Robinson","tracs001","Steve Trachsel","vazqj001","Javier Vazquez","Save","robeg001","Grant Roberts","garcd002","Daniel Garcia","tracs001","Steve Trachsel","vazqj001","Javier Vazquez",0.41,0,0,"Bad","Montreal Expos",0.512,0,0,"Good",4.4,6,1,0,0.41,0,0,"Bad"
20030914,2003,9,14,0,"Sun","NYN","NL",148,"MON","NL",150,3,7,"Home","MON",51,"D",NA,"","","MON02",21417,163,"30000000","02102020x",33,6,0,"0",0,3,0,0,1,4,0,5,0,0,1,0,8,3,7,0,0,24,11,0,0,0,0,32,9,1,2,1,7,0,1,1,2,0,6,0,0,0,0,5,3,2,0,0,27,16,2,0,1,0,"emmep901","Paul Emmel","kellk901","Kevin Kelley","millb901","Bill Miller","kellj901","Jeff Kellogg","","(none)","","(none)","howea001","Art Howe","robif103","Frank Robinson","day-z001","Zach Day","glavt001","Tom Glavine","No Save","","(none)","guerv001","Vladimir Guerrero","glavt001","Tom Glavine","day-z001","Zach Day",0.41,0,0,"Bad","Montreal Expos",0.512,0,0,"Good",2.4,2.2,1,1,0.41,0,0,"Bad"
20030915,2003,9,15,0,"Mon","ATL","NL",151,"MON","NL",151,10,6,"Away","ATL",54,"N",NA,"","","MON02",9696,172,"31300201","10010004",39,13,3,"0",1,7,1,1,1,2,0,4,0,0,2,0,7,3,2,0,0,27,16,2,0,2,0,37,10,3,0,2,6,0,0,2,1,0,4,0,0,2,0,7,5,8,1,0,27,13,3,0,2,0,"cousd901","Derryl Cousins","fleta901","Andy Fletcher","brinj901","Joe Brinkman","dimum901","Mike DiMuro","","(none)","","(none)","cox-b103","Bobby Cox","robif103","Frank Robinson","ramih002","Horacio Ramirez","hernl003","Livan Hernandez","No Save","","(none)","fickr001","Robert Fick","ramih002","Horacio Ramirez","hernl003","Livan Hernandez",0.623,1,0,"Great","Montreal Expos",0.512,0,0,"Good",1.3,6.3,1,0,0.623,1,0,"Great"
20030916,2003,9,16,0,"Tue","ATL","NL",152,"MON","NL",152,4,5,"Home","MON",58,"N",NA,"","","MON02",9843,190,"2200","1121",38,11,1,"1",2,4,0,0,0,4,2,9,0,1,2,0,8,6,5,0,0,28,14,0,0,0,0,34,9,6,0,0,5,1,2,2,2,0,5,1,0,0,0,8,4,4,0,0,30,12,0,0,3,0,"fleta901","Andy Fletcher","brinj901","Joe Brinkman","dimum901","Mike DiMuro","cousd901","Derryl Cousins","","(none)","","(none)","cox-b103","Bobby Cox","robif103","Frank Robinson","biddr001","Rocky Biddle","hernr001","Roberto Hernandez","No Save","","(none)","cabro001","Orlando Cabrera","maddg002","Greg Maddux","ohkat001","Tomo Ohka",0.623,1,0,"Great","Montreal Expos",0.512,0,0,"Good",1.3,2.6,1,1,0.623,1,0,"Great"
20030917,2003,9,17,0,"Wed","ATL","NL",153,"MON","NL",153,14,4,"Away","ATL",54,"N",NA,"","","MON02",17526,175,"500511200","100111",44,19,3,"0",3,13,0,0,0,1,0,8,0,0,1,0,4,5,2,0,0,27,16,2,0,4,0,33,10,0,0,1,4,0,0,0,4,0,4,0,0,3,0,6,6,14,2,0,27,12,0,1,2,0,"brinj901","Joe Brinkman","dimum901","Mike DiMuro","cousd901","Derryl Cousins","fleta901","Andy Fletcher","","(none)","","(none)","cox-b103","Bobby Cox","robif103","Frank Robinson","hampm001","Mike Hampton","tuckt001","T.J. Tucker","No Save","","(none)","jonea002","Andruw Jones","hampm001","Mike Hampton","tuckt001","T.J. Tucker",0.623,1,0,"Great","Montreal Expos",0.512,0,0,"Good",1.9,-0.2,1,0,0.623,1,0,"Great"
20030918,2003,9,18,0,"Thu","MON","NL",154,"NYN","NL",152,1,0,"Away","MON",54,"N",NA,"","","NYC17",18914,167,"1000000","0",32,7,2,"0",1,1,1,0,0,2,0,7,1,1,0,0,7,3,0,0,0,27,6,1,0,0,0,31,3,1,0,0,0,0,0,0,0,0,14,0,0,0,0,4,2,1,0,0,27,7,0,0,0,0,"tscht901","Tim Tschida","fichm901","Mike Fichter","marqa901","Alfonso Marquez","nelsj901","Jeff Nelson","","(none)","","(none)","robif103","Frank Robinson","howea001","Art Howe","vazqj001","Javier Vazquez","tracs001","Steve Trachsel","Save","cordc001","Chad Cordero","zeilt001","Todd Zeile","vazqj001","Javier Vazquez","tracs001","Steve Trachsel",0.512,0,0,"Good","New York Mets",0.41,0,0,"Bad",6,4.4,0,1,0.41,0,0,"Bad"
20030919,2003,9,19,0,"Fri","MON","NL",155,"NYN","NL",153,7,1,"Away","MON",54,"N",NA,"","","NYC17",33083,170,"100400011","10000",39,10,2,"1",2,7,0,0,0,4,1,5,0,0,1,0,9,3,1,3,0,27,14,1,0,1,0,36,9,4,0,0,1,0,0,1,3,0,4,0,0,1,0,12,3,7,0,0,27,7,2,0,1,0,"fichm901","Mike Fichter","marqa901","Alfonso Marquez","nelsj901","Jeff Nelson","tscht901","Tim Tschida","","(none)","","(none)","robif103","Frank Robinson","howea001","Art Howe","day-z001","Zach Day","glavt001","Tom Glavine","No Save","","(none)","vidrj001","Jose Vidro","day-z001","Zach Day","glavt001","Tom Glavine",0.512,0,0,"Good","New York Mets",0.41,0,0,"Bad",2.2,2.4,0,1,0.41,0,0,"Bad"
20030920,2003,9,20,0,"Sat","MON","NL",156,"NYN","NL",154,4,3,"Away","MON",60,"D",NA,"","","NYC17",37294,205,"300000001","102000000",37,8,2,"0",2,4,1,0,0,7,1,8,0,0,1,0,11,3,3,0,0,30,14,0,0,1,0,37,11,1,0,0,3,1,0,0,5,1,10,0,0,1,0,10,5,4,0,0,30,14,1,0,1,0,"marqa901","Alfonso Marquez","nelsj901","Jeff Nelson","tscht901","Tim Tschida","fichm901","Mike Fichter","","(none)","","(none)","robif103","Frank Robinson","howea001","Art Howe","cordc001","Chad Cordero","stanm003","Mike Stanton","Save","biddr001","Rocky Biddle","zeilt001","Todd Zeile","hernl003","Livan Hernandez","heila001","Aaron Heilman",0.512,0,0,"Good","New York Mets",0.41,0,0,"Bad",6.3,-1.1,0,1,0.41,0,0,"Bad"
20030921,2003,9,21,0,"Sun","MON","NL",157,"NYN","NL",155,4,2,"Away","MON",54,"D",NA,"","","NYC17",28702,188,"103","101",36,10,4,"1",1,4,0,0,0,2,1,10,0,0,1,0,7,3,1,1,0,27,9,2,0,0,0,35,8,0,0,0,1,0,0,0,1,0,8,0,0,0,0,7,4,4,0,0,27,8,0,0,1,0,"nelsj901","Jeff Nelson","tscht901","Tim Tschida","fichm901","Mike Fichter","marqa901","Alfonso Marquez","","(none)","","(none)","robif103","Frank Robinson","howea001","Art Howe","ayall001","Luis Ayala","robeg001","Grant Roberts","Save","biddr001","Rocky Biddle","cordw001","Wil Cordero","ohkat001","Tomo Ohka","seo-j001","Jae Weong Seo",0.512,0,0,"Good","New York Mets",0.41,0,0,"Bad",2.6,3.3,0,1,0.41,0,0,"Bad"
20030923,2003,9,23,0,"Tue","MON","NL",158,"ATL","NL",158,0,2,"Home","ATL",51,"N",NA,"","","ATL02",22539,149,"0","00000002x",32,7,0,"0",0,0,1,0,0,4,0,6,0,0,1,0,10,2,2,0,0,24,7,1,0,0,0,29,5,1,0,0,2,1,0,0,2,1,6,0,0,0,0,6,3,0,0,0,27,12,1,0,2,0,"drakr901","Rob Drake","craft901","Terry Craft","iassd901","Dan Iassogna","culbf901","Fieldin Culbreth","","(none)","","(none)","robif103","Frank Robinson","corrp102","Pat Corrales","wrigj002","Jaret Wright","vazqj001","Javier Vazquez","Save","smolj001","John Smoltz","furcr001","Rafael Furcal","vazqj001","Javier Vazquez","reyns001","Shane Reynolds",0.512,0,0,"Good","Atlanta Braves",0.623,1,0,"Great",6,-0.8,0,0,0.623,1,0,"Great"
20030924,2003,9,24,0,"Wed","MON","NL",159,"ATL","NL",159,1,9,"Home","ATL",51,"N",NA,"","","ATL02",23594,165,"1000","10050300x",32,6,2,"0",0,1,0,0,0,4,0,6,1,0,1,0,8,5,6,0,0,24,11,2,0,1,0,35,12,4,0,0,9,0,2,1,3,0,5,0,0,1,0,8,6,1,0,0,27,9,0,0,1,0,"craft901","Terry Craft","iassd901","Dan Iassogna","culbf901","Fieldin Culbreth","drakr901","Rob Drake","","(none)","","(none)","robif103","Frank Robinson","corrp102","Pat Corrales","ortir001","Russ Ortiz","day-z001","Zach Day","No Save","","(none)","shefg001","Gary Sheffield","day-z001","Zach Day","ortir001","Russ Ortiz",0.512,0,0,"Good","Atlanta Braves",0.623,1,0,"Great",2.2,2.2,0,0,0.623,1,0,"Great"
20030926,2003,9,26,0,"Fri","MON","NL",160,"CIN","NL",160,5,1,"Away","MON",54,"N",NA,"","","CIN09",28870,142,"202100000","1000",35,9,2,"0",1,5,1,0,0,3,0,3,0,1,0,0,7,1,0,0,0,27,10,2,0,1,0,32,5,2,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,5,1,0,27,15,1,0,0,0,"rapue901","Ed Rapuano","carlm901","Mark Carlson","nauep901","Paul Nauert","davig901","Gerry Davis","","(none)","","(none)","robif103","Frank Robinson","miled801","Dave Miley","ohkat001","Tomo Ohka","haraa001","Aaron Harang","No Save","","(none)","cordw001","Wil Cordero","ohkat001","Tomo Ohka","haraa001","Aaron Harang",0.512,0,0,"Good","Cincinnati Reds",0.426,0,0,"Bad",2.6,-0.1,0,1,0.426,0,0,"Bad"
20030927,2003,9,27,0,"Sat","MON","NL",161,"CIN","NL",161,2,4,"Home","CIN",51,"D",NA,"","","CIN09",31199,131,"2","20000002x",30,5,1,"0",0,2,0,0,0,3,0,3,0,0,2,0,4,1,4,0,0,24,9,0,0,0,0,31,7,0,0,2,4,0,0,0,3,0,6,1,0,0,0,6,3,2,0,0,27,10,0,0,2,0,"carlm901","Mark Carlson","nauep901","Paul Nauert","davig901","Gerry Davis","rapue901","Ed Rapuano","","(none)","","(none)","robif103","Frank Robinson","miled801","Dave Miley","reitb001","Brian Reith","hernl003","Livan Hernandez","No Save","","(none)","cases001","Sean Casey","hernl003","Livan Hernandez","reitb001","Brian Reith",0.512,0,0,"Good","Cincinnati Reds",0.426,0,0,"Bad",6.3,0.2,0,0,0.426,0,0,"Bad"
20030928,2003,9,28,0,"Sun","MON","NL",162,"CIN","NL",162,2,1,"Away","MON",54,"D",NA,"","","CIN09",32322,146,"20000000","100",32,6,1,"0",0,2,0,0,0,1,0,7,0,0,0,0,4,6,1,0,0,27,6,0,0,0,0,32,5,0,0,1,1,0,0,0,3,0,7,0,0,0,0,7,4,2,0,0,27,8,1,0,2,0,"nauep901","Paul Nauert","davig901","Gerry Davis","rapue901","Ed Rapuano","carlm901","Mark Carlson","","(none)","","(none)","robif103","Frank Robinson","miled801","Dave Miley","tuckt001","T.J. Tucker","rands002","Scott Randall","Save","biddr001","Rocky Biddle","schnb001","Brian Schneider","vargc001","Claudio Vargas","rands002","Scott Randall",0.512,0,0,"Good","Cincinnati Reds",0.426,0,0,"Bad",1.8,-0.5,0,1,0.426,0,0,"Bad"
20020402,2002,4,2,0,"Tue","MIA","NL",1,"MON","NL",1,6,7,"Home","MON",53,"N",NA,"","","MON02",34351,194,"10001400","100033",35,8,1,"0",2,6,1,0,1,3,1,8,0,0,0,0,7,3,7,1,0,26,13,0,0,1,0,34,11,5,0,1,7,1,0,1,4,1,9,0,1,1,0,7,5,5,0,0,27,10,1,0,0,0,"monte901","Ed Montague","laynj901","Jerry Layne","wendh902","Hunter Wendelstedt","dimum901","Mike DiMuro","","(none)","","(none)","torbj101","Jeff Torborg","robif103","Frank Robinson","hergm001","Matt Herges","loopb001","Braden Looper","No Save","","(none)","cabro001","Orlando Cabrera","dempr002","Ryan Dempster","vazqj001","Javier Vazquez",0.488,0,0,"Bad","Montreal Expos",0.512,0,0,"Good",-0.2,3,1,1,0.488,0,0,"Bad"
20020403,2002,4,3,0,"Wed","MIA","NL",2,"MON","NL",2,6,5,"Away","MIA",54,"N",NA,"","","MON02",4771,182,"400000002","14",36,10,1,"0",2,6,0,0,0,4,1,9,2,1,0,0,7,5,5,1,0,27,6,0,0,1,0,35,9,0,0,2,5,0,0,0,6,0,10,0,0,1,0,9,4,6,2,0,27,10,0,0,0,0,"laynj901","Jerry Layne","wendh902","Hunter Wendelstedt","dimum901","Mike DiMuro","monte901","Ed Montague","","(none)","","(none)","torbj101","Jeff Torborg","robif103","Frank Robinson","burna001","A.J. Burnett","armat002","Tony Armas","Save","tejem001","Michael Tejera","lee-d002","Derrek Lee","burna001","A.J. Burnett","armat002","Tony Armas",0.488,0,0,"Bad","Montreal Expos",0.512,0,0,"Good",4,1.3,1,0,0.488,0,0,"Bad"
20020404,2002,4,4,0,"Thu","MIA","NL",3,"MON","NL",3,1,0,"Away","MIA",54,"N",NA,"","","MON02",4551,147,"100000","0",35,9,2,"0",1,1,0,0,0,5,2,8,1,1,1,0,12,1,0,0,0,27,11,0,0,2,0,27,4,0,0,0,0,0,0,0,3,0,3,0,2,2,0,3,3,1,0,0,27,9,1,0,1,0,"wendh902","Hunter Wendelstedt","dimum901","Mike DiMuro","monte901","Ed Montague","laynj901","Jerry Layne","","(none)","","(none)","torbj101","Jeff Torborg","robif103","Frank Robinson","pennb002","Brad Penny","pavac001","Carl Pavano","No Save","","(none)","lee-d002","Derrek Lee","pennb002","Brad Penny","pavac001","Carl Pavano",0.488,0,0,"Bad","Montreal Expos",0.512,0,0,"Good",0,-0.7,1,0,0.488,0,0,"Bad"
20020405,2002,4,5,0,"Fri","MON","NL",4,"CIN","NL",4,8,7,"Away","MON",54,"N",NA,"","","CIN08",17123,208,"52100000","1006",37,12,6,"0",0,6,1,0,0,4,0,10,3,0,2,0,7,6,5,0,0,27,8,2,0,0,0,42,13,1,0,1,7,0,0,0,4,0,9,0,0,0,0,12,5,5,0,0,27,11,3,0,2,0,"hudsm901","Marvin Hudson","demud901","Dana DeMuth","relic901","Charlie Reliford","danlk901","Kerwin Danley","","(none)","","(none)","robif103","Frank Robinson","boonb001","Bob Boone","yoshm001","Masato Yoshii","haynj001","Jimmy Haynes","Save","lloyg001","Graeme Lloyd","","(none)","yoshm001","Masato Yoshii","haynj001","Jimmy Haynes",0.512,0,0,"Good","Cincinnati Reds",0.481,0,0,"Bad",1.2,2.5,0,1,0.481,0,0,"Bad"
20020406,2002,4,6,0,"Sat","MON","NL",5,"CIN","NL",5,5,2,"Away","MON",54,"D",NA,"","","CIN08",18176,165,"14000","10100",33,7,1,"0",0,3,0,1,1,7,0,5,0,1,0,0,10,4,2,0,0,27,11,0,0,2,0,30,5,2,0,1,2,0,0,0,2,0,4,1,0,1,0,3,5,3,1,0,27,8,1,0,0,0,"demud901","Dana DeMuth","relic901","Charlie Reliford","danlk901","Kerwin Danley","hudsm901","Marvin Hudson","","(none)","","(none)","robif103","Frank Robinson","boonb001","Bob Boone","ohkat001","Tomo Ohka","pinel001","Luis Pineda","Save","lloyg001","Graeme Lloyd","vidrj001","Jose Vidro","ohkat001","Tomo Ohka","reitc001","Chris Reitsma",0.512,0,0,"Good","Cincinnati Reds",0.481,0,0,"Bad",4,1.2,0,1,0.481,0,0,"Bad"
20020407,2002,4,7,0,"Sun","MON","NL",6,"CIN","NL",6,5,6,"Home","CIN",59,"D",NA,"","","CIN08",17549,214,"1000400","111001011",40,11,2,"0",0,5,1,0,0,5,0,7,0,0,2,0,11,6,4,0,0,29,15,3,0,0,0,41,15,2,0,1,6,3,1,0,4,2,5,0,1,0,0,14,4,5,0,0,30,15,2,0,2,0,"relic901","Charlie Reliford","danlk901","Kerwin Danley","hudsm901","Marvin Hudson","demud901","Dana DeMuth","","(none)","","(none)","robif103","Frank Robinson","boonb001","Bob Boone","sulls001","Scott Sullivan","lloyg001","Graeme Lloyd","No Save","","(none)","cases001","Sean Casey","vazqj001","Javier Vazquez","hamij002","Joey Hamilton",0.512,0,0,"Good","Cincinnati Reds",0.481,0,0,"Bad",3,-0.4,0,0,0.481,0,0,"Bad"
20020408,2002,4,8,0,"Mon","MON","NL",7,"MIA","NL",7,10,2,"Away","MON",54,"N",NA,"","","MIA01",23877,186,"334000","101",40,15,2,"2",2,10,0,1,0,4,1,13,0,1,0,0,8,2,2,0,0,27,10,0,0,1,0,30,4,0,1,1,2,0,0,0,3,0,8,0,0,1,0,4,4,10,0,0,27,6,0,0,0,0,"rungb901","Brian Runge","wolfj901","Jim Wolf","mcclt901","Tim McClelland","meric901","Chuck Meriwether","","(none)","","(none)","robif103","Frank Robinson","torbj101","Jeff Torborg","armat002","Tony Armas","burna001","A.J. Burnett","No Save","","(none)","barrm003","Michael Barrett","armat002","Tony Armas","burna001","A.J. Burnett",0.512,0,0,"Good","Florida Marlins",0.488,0,0,"Bad",1.3,4,0,1,0.488,0,0,"Bad"
20020410,2002,4,10,0,"Wed","MON","NL",8,"MIA","NL",8,9,7,"Away","MON",54,"N",NA,"","","MIA01",5422,178,"250002","100402",35,12,3,"0",2,8,2,1,0,6,1,5,0,0,0,0,8,5,7,1,0,27,9,1,0,1,0,41,15,4,0,2,6,0,0,0,2,1,8,2,0,1,0,9,5,9,1,0,27,11,0,0,0,0,"wolfj901","Jim Wolf","mcclt901","Tim McClelland","meric901","Chuck Meriwether","rungb901","Brian Runge","","(none)","","(none)","robif103","Frank Robinson","torbj101","Jeff Torborg","pavac001","Carl Pavano","pennb002","Brad Penny","No Save","","(none)","","(none)","pavac001","Carl Pavano","pennb002","Brad Penny",0.512,0,0,"Good","Florida Marlins",0.488,0,0,"Bad",-0.7,0,0,1,0.488,0,0,"Bad"
20020411,2002,4,11,0,"Thu","MON","NL",9,"MIA","NL",9,5,7,"Home","MIA",51,"N",NA,"","","MIA01",4466,185,"301000010","00240001x",34,8,4,"0",0,5,0,0,1,5,0,7,0,1,0,0,8,5,5,1,0,24,9,3,0,0,0,34,11,2,2,0,7,0,0,0,4,1,6,1,1,0,0,7,5,5,0,0,27,14,2,0,1,0,"mcclt901","Tim McClelland","meric901","Chuck Meriwether","rungb901","Brian Runge","wolfj901","Jim Wolf","","(none)","","(none)","robif103","Frank Robinson","torbj101","Jeff Torborg","tavaj001","Julian Tavarez","yoshm001","Masato Yoshii","Save","nunev001","Vladimir Nunez","castl001","Luis Castillo","yoshm001","Masato Yoshii","tavaj001","Julian Tavarez",0.512,0,0,"Good","Florida Marlins",0.488,0,0,"Bad",1.2,-1,0,0,0.488,0,0,"Bad"
20020412,2002,4,12,0,"Fri","MON","NL",10,"NYN","NL",10,1,2,"Home","NYN",51,"N",NA,"","","NYC17",32624,156,"1","01000010x",29,4,0,"0",0,1,2,0,0,3,0,8,0,0,0,0,6,4,1,0,0,24,7,2,0,0,0,33,8,3,0,1,1,0,0,0,2,0,8,0,0,0,0,9,2,1,0,0,27,12,1,0,0,0,"barrm901","Mark Barron","gormb901","Brian Gorman","cuzzp901","Phil Cuzzi","crawj901","Jerry Crawford","","(none)","","(none)","robif103","Frank Robinson","valeb102","Bobby Valentine","damij001","Jeff D'Amico","ohkat001","Tomo Ohka","Save","benia001","Armando Benitez","burnj001","Jeromy Burnitz","ohkat001","Tomo Ohka","damij001","Jeff D'Amico",0.512,0,0,"Good","New York Mets",0.466,0,0,"Bad",4,0.1,0,0,0.466,0,0,"Bad"
20020413,2002,4,13,0,"Sat","MON","NL",11,"NYN","NL",11,9,8,"Away","MON",66,"D",NA,"","","NYC17",46991,236,"610001001","3050000",45,12,2,"0",1,8,1,0,0,8,1,11,3,0,2,0,12,4,8,0,0,33,13,0,0,0,0,41,9,1,0,2,8,0,1,0,3,0,8,0,0,0,0,4,6,3,0,0,33,12,5,0,3,0,"gormb901","Brian Gorman","cuzzp901","Phil Cuzzi","crawj901","Jerry Crawford","barrm901","Mark Barron","","(none)","","(none)","robif103","Frank Robinson","valeb102","Bobby Valentine","hergm001","Matt Herges","stris001","Scott Strickland","No Save","","(none)","guerv001","Vladimir Guerrero","vazqj001","Javier Vazquez","leita001","Al Leiter",0.512,0,0,"Good","New York Mets",0.466,0,0,"Bad",3,2.6,0,1,0.466,0,0,"Bad"
